Email,Phone,Social Media Links
"Nepalinfo@miracle.edu.np, info@miracle.edu.npBook, miraclepkr@gmail.com",N/A,N/A
"parramatta@ausstudies.com.au, kabita@ausstudies.edu.np, mohan@ausstudies.com.au, b.shrestha@ausstudies.com.au, info@ausstudies.edu.np, butwal@ausstudies.edu.np, pokhara@ausstudies.edu.np",9851241198,"https://www.facebook.com/ausstudies, https://www.instagram.com/ausstudiesnepal/, https://www.linkedin.com/company/ausstudiesnepal/"
"Nepalinfo@miracle.edu.np, info@miracle.edu.npBook, miraclepkr@gmail.com",N/A,N/A
Coursesinfo@ahzassociates.co.uk,N/A,"https://www.linkedin.com/company/ahzassociates, https://www.facebook.com/ahzassociates, https://twitter.com/AHZAssociates, https://www.instagram.com/ahzassociates"
N/A,N/A,N/A
N/A,N/A,"https://www.linkedin.com/company/ielts-official/, https://www.facebook.com/IELTSOfficial, https://www.instagram.com/ieltsofficial/"
N/A,N/A,N/A
support@apeuni.com,N/A,"https://www.facebook.com/pteapeuni/, https://twitter.com/APEUni_Edu"
N/A,N/A,"https://www.instagram.com/cambridgeenglish/, https://www.facebook.com/CambridgeEnglish, https://twitter.com/CambridgeEng, https://www.linkedin.com/company/cambridge-assessment-english, https://www.facebook.com/CambridgeEnglishTeaching"
info@abroadadvise.com,N/A,N/A
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts&title=Take%20IELTS, https://twitter.com/takeielts?, https://twitter.com/intent/tweet?text=Take%20IELTS&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts, https://www.instagram.com/takeieltsofficial/"
N/A,N/A,"https://www.facebook.com/educationscom/, https://www.instagram.com/educationscom/?utm_source=EDU&utm_medium=home-page-user-journey, https://www.linkedin.com/company/1875016/, https://www.instagram.com/educationscom/"
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.instagram.com/takeieltsofficial/, https://twitter.com/takeielts?"
N/A,N/A,"https://www.linkedin.com/company/idp-education-nepal/, https://www.instagram.com/idpnepal/, https://www.facebook.com/IDPstudyabroad.nepal/"
info@abroadadvise.com,N/A,N/A
N/A,N/A,N/A
icla.contact@c2c.ac.jp,N/A,"https://www.instagram.com/icla.ygu, https://www.facebook.com/iclajapan/, https://twitter.com/icla_ygu?lang=en%20, https://twitter.com/icla_ygu, https://www.linkedin.com/school/icla-ygu/, https://www.instagram.com/icla.ygu/"
info@consultancynepal.com,N/A,N/A
info@consultancynepal.com,"9856039212, 9855061513",N/A
N/A,N/A,N/A
info@abroadadvise.com,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.linkedin.com/company/idp-education-nepal/, https://www.instagram.com/idpnepal/, https://www.facebook.com/IDPstudyabroad.nepal/"
N/A,N/A,"https://twitter.com/npBritish, https://www.facebook.com/BritishCouncilNepal, https://www.instagram.com/npbritish, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.britishcouncil.org.np%2Fexam%2Fielts, https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.britishcouncil.org.np%2Fexam%2Fielts&title=Take%20IELTS%20with%20the%20British%20Council, https://twitter.com/intent/tweet?text=Take%20IELTS%20with%20the%20British%20Council&url=https%3A%2F%2Fwww.britishcouncil.org.np%2Fexam%2Fielts"
"info@collegesnepal.com, marketing@collegesnepal.com","9801169142, 9818241628, 9801100988",https://www.facebook.com/college.nepal
N/A,N/A,"https://twitter.com/npBritish, https://www.facebook.com/BritishCouncilNepal, https://www.instagram.com/npbritish"
N/A,N/A,N/A
icla.contact@c2c.ac.jp,N/A,"https://www.facebook.com/iclajapan/, https://twitter.com/icla_ygu?lang=en%20, https://www.linkedin.com/school/icla-ygu/, https://www.instagram.com/icla.ygu"
"info@collegesnepal.com, marketing@collegesnepal.com","9818241628, 9801100988",https://www.facebook.com/college.nepal
N/A,N/A,"https://www.facebook.com/birtamodeeducation, https://www.linkedin.com/company/99828520/admin/feed/posts/"
N/A,"9803262136, 9808886540, 9851273832, 9851082363, 9845043179, 9849203463, 9824432672","https://www.facebook.com/goretoeducationalconsultancy/, https://www.facebook.com/goretoeducationalconsultancy/reviews/?ref=page_internal, https://www.instagram.com/goretoconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/"
N/A,"9803262136, 9808886540, 9851273832, 9851082363, 9845043179, 9849203463, 9824432672","https://www.facebook.com/goretoeducationalconsultancy/, https://www.instagram.com/goretoconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/"
info@abroadadvise.com,N/A,N/A
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
"4titi.official@gmail.com, info@titi.org.np",N/A,https://www.facebook.com/titictevt/
N/A,N/A,"https://www.facebook.com/I-Love-You-Nepal-103534949005626, http://www.linkedin.com/company/nepal-business-directory"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.instagram.com/takeieltsofficial/, https://twitter.com/takeielts?"
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts%2Fwhat-ielts, https://twitter.com/takeielts?, https://twitter.com/intent/tweet?text=What%20is%20IELTS%3F%20All%20You%20Need%20to%20Know%20About%20IELTS&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts%2Fwhat-ielts, https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Ftake-ielts%2Fwhat-ielts&title=What%20is%20IELTS%3F%20All%20You%20Need%20to%20Know%20About%20IELTS, https://www.instagram.com/takeieltsofficial/"
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
N/A,N/A,N/A
"parramatta@ausstudies.com.au, kabita@ausstudies.edu.np, mohan@ausstudies.com.au, b.shrestha@ausstudies.com.au, info@ausstudies.edu.np, butwal@ausstudies.edu.np, pokhara@ausstudies.edu.np",9851241198,"https://www.facebook.com/ausstudies, https://www.instagram.com/ausstudiesnepal/, https://www.linkedin.com/company/ausstudiesnepal/"
info@edwisefoundation.com,N/A,"https://www.instagram.com/edwisefoundation/, https://twitter.com/edwisefoundatio, https://www.linkedin.com/company/edwise-foundation, https://www.facebook.com/edwisefoundation/"
support@apeuni.com,N/A,"https://www.facebook.com/pteapeuni/, https://twitter.com/APEUni_Edu"
N/A,N/A,N/A
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
"info@collegesnepal.com, marketing@collegesnepal.com","9801169142, 9818241628, 9801100988",https://www.facebook.com/college.nepal
info@edwisefoundation.com,N/A,"https://www.instagram.com/edwisefoundation/, https://twitter.com/edwisefoundatio, https://www.linkedin.com/company/edwise-foundation, https://www.facebook.com/edwisefoundation/"
N/A,N/A,N/A
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
N/A,N/A,"https://www.facebook.com/I-Love-You-Nepal-103534949005626, http://www.linkedin.com/company/nepal-business-directory"
N/A,N/A,"https://www.linkedin.com/company/e2language, https://www.instagram.com/e2language, https://twitter.com/e2language, https://www.facebook.com/e2language/"
N/A,N/A,N/A
N/A,N/A,"https://www.linkedin.com/company/e2language, https://www.instagram.com/e2language, https://twitter.com/e2language, https://www.facebook.com/e2language/"
N/A,N/A,"https://www.facebook.com/profile.php?id=100079232435291, https://www.facebook.com/jasso.japanalumniglobalnetwork, https://www.instagram.com/JASSO_study_in_japan/"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.facebook.com/AECCNepal/"
N/A,N/A,"http://www.facebook.com/CambridgeEnglish, http://www.facebook.com/IELTSOfficial, https://www.instagram.com/ieltsofficial/?hl=en"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/JASSO.Thailand, https://www.instagram.com/jasso.korea, https://www.instagram.com/JASSO_study_in_japan/, https://www.facebook.com/JASSO.Korea, https://www.facebook.com/profile.php?id=100079232435291, https://www.facebook.com/JASSO.Vietnam, https://www.facebook.com/jasso.indonesia, https://www.facebook.com/JASSO.KL"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.facebook.com/AECCNepal/"
N/A,N/A,"https://www.instagram.com/nepali_consultancy/, https://twitter.com/NepaliConsultan, https://www.facebook.com/nepaliconsultancy/"
grievance@uniagents.com,N/A,"https://www.linkedin.com/company/uniagents?trk=company_logo, https://www.facebook.com/uniagents?ref=br_tf"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.facebook.com/AECCNepal/"
info@consultancynepal.com,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
info@consultancynepal.com,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://twitter.com/GaijinPot, https://www.instagram.com/gaijinpot/, https://www.linkedin.com/company/gaijinpot, https://www.facebook.com/GaijinPot"
N/A,N/A,"https://www.facebook.com/IDPstudyabroad, https://www.instagram.com/idp_studyabroad/"
N/A,N/A,N/A
N/A,N/A,N/A
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
enquiry@educationtreeglobal.com,N/A,"https://www.instagram.com/educationtree.global/, https://twitter.com/EducationTreeG?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor, https://www.facebook.com/EducationTreeGlobal/, https://www.linkedin.com/company/education-tree-global/"
info@consultancynepal.com,N/A,N/A
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://www.facebook.com/IDPstudyabroad, https://www.instagram.com/idp_studyabroad/"
N/A,N/A,"https://www.instagram.com/educationtree.global/, https://twitter.com/EducationTreeG?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor, https://www.facebook.com/EducationTreeGlobal/, https://www.linkedin.com/company/education-tree-global/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"info@collegesnepal.com, marketing@collegesnepal.com","9818241628, 9851232080, 9849525567, 9849058418, 9801100988",https://www.facebook.com/college.nepal
N/A,N/A,"https://twitter.com/GaijinPot, https://www.instagram.com/gaijinpot/, https://www.linkedin.com/company/gaijinpot, https://www.facebook.com/GaijinPot"
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
N/A,N/A,N/A
"info@edwisefoundation.com, ktmpromote@globalreachonline.com, info@abroadadvise.com, info@educationtreeglobal.com",N/A,N/A
N/A,N/A,N/A
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
N/A,N/A,"https://www.facebook.com/ieltsbyidp, https://www.instagram.com/ieltsbyidp/"
"butwal@studyin-uk.com, chitwan@studyin-uk.com, kathmandu@studyin-uk.com, pokhara@studyin-uk.com",9802589313,"https://www.instagram.com/si_uknepal/, https://www.linkedin.com/company/1319527/, https://twitter.com/SI_UK_Nepal/, https://www.facebook.com/nepalsiuk/"
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/ieltsidpnepal, https://www.facebook.com/idpieltsnepal"
"butwal@studyin-uk.com, chitwan@studyin-uk.com, kathmandu@studyin-uk.com, pokhara@studyin-uk.com",9802589313,"https://www.instagram.com/si_uknepal/, https://www.linkedin.com/company/1319527/, https://twitter.com/SI_UK_Nepal/, https://www.facebook.com/nepalsiuk/"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.facebook.com/AECCNepal/"
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Fteach-ielts&title=Teach%20IELTS, https://www.facebook.com/groups/IELTSforTeachers, https://twitter.com/takeielts?, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftakeielts.britishcouncil.org%2Fteach-ielts, https://twitter.com/intent/tweet?text=Teach%20IELTS&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Fteach-ielts, https://www.instagram.com/takeieltsofficial/"
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://www.facebook.com/pearsonlanguages, https://twitter.com/pearsonlanguage, https://www.instagram.com/pearsonlanguages/, https://www.linkedin.com/showcase/pearsonlanguages/"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.facebook.com/AECCNepal/"
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://www.instagram.com/afnovisaguide, https://www.facebook.com/profile.php?id=100088855584445"
"support@ptetutorials.com, melbourne@aussizzgroup.com",N/A,"https://twitter.com/ptetutorials, https://www.linkedin.com/company/pte-tutorials, https://www.facebook.com/ptetutorials, https://www.instagram.com/pte.tutorials/"
N/A,N/A,"https://www.instagram.com/afnovisaguide, https://www.facebook.com/profile.php?id=100088855584445"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/, https://www.facebook.com/AECCNepal/"
"support@ptetutorials.com, melbourne@aussizzgroup.com",N/A,"https://twitter.com/ptetutorials, https://www.linkedin.com/company/pte-tutorials, https://www.facebook.com/ptetutorials, https://www.instagram.com/pte.tutorials/"
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/pearsonlanguages, https://twitter.com/pearsonlanguage, https://www.instagram.com/pearsonlanguages/, https://www.linkedin.com/showcase/pearsonlanguages/"
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
N/A,9849194949,"https://www.twitter.com/graceintlgroup/, https://twitter.com/graceintlgroup?lang=en, https://www.instagram.com/graceintlgroup/, https://twitter.com/graceintlgroup/, https://www.facebook.com/graceintlgroup/"
N/A,N/A,N/A
N/A,9849194949,"https://www.twitter.com/graceintlgroup/, https://twitter.com/graceintlgroup?lang=en, https://www.instagram.com/graceintlgroup/, https://twitter.com/graceintlgroup/, https://www.facebook.com/graceintlgroup/"
N/A,N/A,"https://www.facebook.com/jasso.studentexchange, https://twitter.com/JASSO_general"
N/A,N/A,"https://www.facebook.com/jasso.studentexchange, https://twitter.com/JASSO_general"
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/pentacounseling/, https://twitter.com/PentaGermany, https://www.linkedin.com/in/penta-counseling, https://www.facebook.com/PentaGermany/"
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
info@ktmeducational.edu.np,N/A,"https://www.instagram.com/ktmeducational/, https://www.facebook.com/KTMIMMIGRATION"
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
N/A,N/A,"https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Frecognising-organisations%2Fielts-webinars&title=IELTS%20webinars, https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Ftakeielts.britishcouncil.org%2Frecognising-organisations%2Fielts-webinars, https://twitter.com/takeielts?, https://twitter.com/intent/tweet?text=IELTS%20webinars&url=https%3A%2F%2Ftakeielts.britishcouncil.org%2Frecognising-organisations%2Fielts-webinars, https://www.instagram.com/takeieltsofficial/"
"dipendra.286@gmail.com, info@consultancynepal.com",N/A,N/A
N/A,N/A,"https://www.facebook.com/Eduvibe.com.np, https://www.instagram.com/eduvibe2018/"
N/A,N/A,"https://www.facebook.com/TakeIELTSOfficial/?locale=en_GB, https://www.instagram.com/takeieltsofficial/, https://twitter.com/takeielts?"
"ktmpromote@globalreachonline.com, info@abroadadvise.com, info@educationtreeglobal.com",N/A,N/A
"ktmpromote@globalreachonline.com, info@edwisefoundation.com, info@educationtreeglobal.com, info@abroadadvise.com",N/A,N/A
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
info@agcnepal.com,N/A,"https://www.facebook.com/AlightGroup/, https://twitter.com/alightgroup, https://www.instagram.com/explore/locations/106570296151957/alight-group-of-consultants-pvt-ltd/"
info@consultancynepal.com,N/A,N/A
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://twitter.com/eevsHQ, https://www.linkedin.com/company/expert-education-visa-services/, https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial"
