Email,Phone,Social Media Links
N/A,N/A,"https://www.linkedin.com/posts/nepal-education-consultancy_nepaleducationconsultancy-nec-coursesforbankers-activity-7218500241585537024-hZgg, https://np.linkedin.com/company/thealfabeta?trk=similar-pages, https://np.linkedin.com/company/nepal-education-consultancy?trk=organization_guest_main-feed-card_feed-actor-name, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Feducationcounselor&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcareergrowth&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles, https://lt.linkedin.com/in/j%C5%ABrat%C4%97-balukevi%C4%8Dien%C4%97-b4335238?trk=org-employees, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_comment-cta, https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&fromSignIn=true&trk=top-card_top-card-secondary-button-top-card-secondary-cta, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcoursesforbankers&trk=organization_guest_main-feed-card-text, https://np.linkedin.com/jobs/view/educational-counselor-at-nec-4004909311?trk=organization_guest_main-feed-card_feed-job-posting-content, https://www.linkedin.com/games?trk=organization_guest_guest_nav_menu_games, https://np.linkedin.com/in/dr-santosh-agrawal-04845936?trk=org-employees, https://www.linkedin.com/uas/login?fromSignIn=true&session_redirect=https%3A%2F%2Fnp.linkedin.com%2Fcompany%2Fnepal-education-consultancy&trk=top-card_ellipsis-menu-semaphore-sign-in-redirect&guestReportContentType=COMPANY&_f=guest-reporting, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Frebranding&trk=organization_guest_main-feed-card-text, https://np.linkedin.com/company/emperor-education-network?trk=similar-pages, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fhiring&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D%255B13243895%255D&trk=org-employees_cta_face-pile-cta, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_like-cta, https://np.linkedin.com/company/kiecpage?trk=similar-pages, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fnepaleducationconsultancy&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcounselortraining&trk=organization_guest_main-feed-card-text, https://au.linkedin.com/company/experteducation?trk=similar-pages, https://np.linkedin.com/company/pe.consultancy?trk=similar-pages, https://www.linkedin.com/legal/copyright-policy?trk=d_org_guest_company_overview_footer-copyright-policy, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fnec&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/posts/nepal-education-consultancy_nepaleducation-nec-rebranding-activity-7234508628181884929-CsDk, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_nav-header-join, https://es.linkedin.com/in/jose-troya-7a088b2a?trk=org-employees, https://au.linkedin.com/in/kavitha-ganesan-1535a517b?trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcurtinuniversity&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_contextual-sign-in-modal_join-link, https://brand.linkedin.com/policies?trk=d_org_guest_company_overview_footer-brand-policy, https://np.linkedin.com/company/nepal-education-consultancy?trk=organization_guest_main-feed-card_feed-actor-image, https://np.linkedin.com/in/bijaykshrestha?trk=org-employees, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=public_biz_promo-join, https://np.linkedin.com/jobs/view/educational-counselor-at-nec-3980300051?trk=organization_guest_main-feed-card_feed-job-posting-content, https://np.linkedin.com/company/aecc-global-nepal?trk=similar-pages, https://www.linkedin.com/uas/login?fromSignIn=true&session_redirect=https%3A%2F%2Fnp.linkedin.com%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_ellipsis-menu-semaphore-sign-in-redirect&guestReportContentType=POST&_f=guest-reporting, https://np.linkedin.com/jobs/view/human-resources-executive-at-nec-4008409578?trk=organization_guest_main-feed-card_feed-job-posting-content, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7221476135560196096-kzxH, https://www.linkedin.com/legal/privacy-policy?trk=d_org_guest_company_overview_footer-privacy-policy, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fstudyinaustralia&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/posts/nepal-education-consultancy_curtin-open-day-join-us-for-a-1-1-interaction-activity-7238899684486897664-hj7h, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_contextual-sign-in-modal_sign-in-modal_join-link, https://www.linkedin.com/uas/request-password-reset?trk=organization_guest_contextual-sign-in-modal_sign-in-modal_forgot_password, https://www.linkedin.com/legal/professional-community-policies?trk=d_org_guest_company_overview_footer-community-guide, https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&fromSignIn=true&trk=organization_guest_nav-header-signin, https://www.linkedin.com/learning/search?trk=organization_guest_guest_nav_menu_learning, https://www.linkedin.com/legal/user-agreement?trk=d_org_guest_company_overview_footer-user-agreement, https://www.linkedin.com/accessibility?trk=d_org_guest_company_overview_footer-accessibility, https://www.linkedin.com/posts/nepal-education-consultancy_activity-7226810473587834881-Rb2C, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7231982739984437248-Mu30, https://www.linkedin.com/legal/cookie-policy?trk=d_org_guest_company_overview_footer-cookie-policy, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fvacancy&trk=organization_guest_main-feed-card-text, https://np.linkedin.com/company/oli-and-associates?trk=similar-pages, https://www.linkedin.com/redir/redirect?url=http%3A%2F%2Fnepalec%2Eedu%2Enp%2F&urlhash=E-Vx&trk=about_website, https://www.linkedin.com/posts/nepal-education-consultancy_nec-nepaleducationconsultancy-curtinuniversity-activity-7239154995072270336-oqc9, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_share-cta, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fnepaleducation&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7234161199423107072-x03z, https://np.linkedin.com/jobs/view/video-editor-at-nec-3976005260?trk=organization_guest_main-feed-card_feed-job-posting-content, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7219663658224623617-dMgE, https://www.linkedin.com/psettings/guest-controls?trk=d_org_guest_company_overview_footer-guest-controls, https://www.linkedin.com/pub/dir/+/+?trk=organization_guest_guest_nav_menu_people, https://au.linkedin.com/company/mavenconsultinggroup?trk=similar-pages, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_social-actions-reactions, https://np.linkedin.com/company/thenextedu?trk=similar-pages, https://np.linkedin.com/in/bijay-kumar-thapa-01b890180?trk=organization_guest_main-feed-card-text, https://au.linkedin.com/company/studyinfocentre?trk=similar-pages, https://about.linkedin.com?trk=d_org_guest_company_overview_footer-about, https://www.linkedin.com/posts/nepal-education-consultancy_nepaleducationconsultancy-nec-vacancy-activity-7231990159930458112-jJcF, https://www.linkedin.com/jobs/search?trk=organization_guest_guest_nav_menu_jobs, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D%255B13243895%255D&trk=public_biz_employees-join"
N/A,N/A,"https://www.instagram.com/whatsapp/?hl=en, https://www.facebook.com/profile.php?id=100064758844406, https://www.facebook.com/brand/resources/whatsapp/whatsapp-brand, https://twitter.com/whatsapp"
N/A,N/A,"https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial, https://www.linkedin.com/company/expert-education-visa-services/, https://twitter.com/eevsHQ"
N/A,N/A,"https://www.facebook.com/IDPstudyabroad, https://www.instagram.com/idp_studyabroad/"
N/A,N/A,"https://www.facebook.com/IDPstudyabroad, https://www.instagram.com/idp_studyabroad/"
N/A,N/A,"https://www.facebook.com/AECCNepal/, https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/"
info@consultancynepal.com,N/A,N/A
info@edwisefoundation.com,N/A,"https://www.linkedin.com/company/edwise-foundation, https://www.facebook.com/edwisefoundation/, https://www.instagram.com/edwisefoundation/, https://twitter.com/edwisefoundatio"
info@consultancynepal.com,N/A,N/A
info@edwisefoundation.com,N/A,"https://www.linkedin.com/company/edwise-foundation, https://www.facebook.com/edwisefoundation/, https://www.instagram.com/edwisefoundation/, https://twitter.com/edwisefoundatio"
"marketing@collegesnepal.com, info@collegesnepal.com","9818241628, 9849525567, 9849058418, 9851232080, 9801100988",https://www.facebook.com/college.nepal
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial, https://www.linkedin.com/company/expert-education-visa-services/, https://twitter.com/eevsHQ"
N/A,N/A,N/A
N/A,N/A,"https://www.linkedin.com/company/idp.india/, https://www.instagram.com/idp.india/?hl=en, https://www.facebook.com/IDPstudyabroad.india/"
"marketing@collegesnepal.com, info@collegesnepal.com","9818241628, 9801100988",https://www.facebook.com/college.nepal
N/A,N/A,"https://www.facebook.com/nepaliconsultancy, https://www.instagram.com/nepali_consultancy/"
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://www.linkedin.com/company/idp.india/, https://www.instagram.com/idp.india/?hl=en, https://www.facebook.com/IDPstudyabroad.india/"
N/A,N/A,"https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial, https://www.linkedin.com/company/expert-education-visa-services/, https://twitter.com/eevsHQ"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/idpnepal/, https://www.facebook.com/IDPstudyabroad.nepal/, https://www.linkedin.com/company/idp-education-nepal/"
N/A,N/A,"https://www.instagram.com/idpnepal/, https://www.facebook.com/IDPstudyabroad.nepal/, https://www.linkedin.com/company/idp-education-nepal/"
N/A,"9851082363, 9808886540, 9803262136, 9824432672, 9845043179, 9851273832, 9849203463","https://www.instagram.com/goretoconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/, https://www.facebook.com/goretoeducationalconsultancy/"
N/A,"9851082363, 9808886540, 9803262136, 9824432672, 9845043179, 9851273832, 9849203463","https://www.instagram.com/goretoconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/, https://www.facebook.com/goretoeducationalconsultancy/reviews/?ref=page_internal, https://www.facebook.com/goretoeducationalconsultancy/"
N/A,N/A,"https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial, https://www.linkedin.com/company/expert-education-visa-services/, https://twitter.com/eevsHQ"
N/A,N/A,N/A
"info@educationtreeglobal.com, ktmpromote@globalreachonline.com, info@abroadadvise.com",N/A,N/A
info@consultancynepal.com,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/AECCNepal/, https://www.instagram.com/aecc.nepal/, https://www.linkedin.com/company/aecc-global-nepal/"
"info@educationtreeglobal.com, info@abroadadvise.com, ktmpromote@globalreachonline.com, info@edwisefoundation.com",N/A,N/A
N/A,N/A,"https://www.facebook.com/experteducationau, https://www.instagram.com/experteducationofficial, https://www.linkedin.com/company/expert-education-visa-services/, https://twitter.com/eevsHQ"
