Email,Phone,Social Media Links
N/A,N/A,N/A
N/A,N/A,N/A
info@consultancynepal.com,"9856039212, 9855061513",N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,015913733,"https://www.instagram.com/bizzeducationalconsultancy/?utm_medium=copy_link, https://www.facebook.com/BizzEducationConsultancy/, https://www.linkedin.com/company/bizz-education/"
N/A,015913733,"https://www.instagram.com/bizzeducationalconsultancy/?utm_medium=copy_link, https://www.facebook.com/BizzEducationConsultancy/, https://www.linkedin.com/company/bizz-education/"
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://facebook.com/studyAUofficial/, https://twitter.com/StudyAUofficial, https://www.instagram.com/studyauofficial/"
N/A,N/A,"https://facebook.com/studyAUofficial/, https://twitter.com/StudyAUofficial, https://www.instagram.com/studyauofficial/"
N/A,015913733,"https://www.facebook.com/bizzeducationpakistan, https://www.facebook.com/BizzEducationAustralia/, https://www.instagram.com/bizzeducationalconsultancy/?utm_medium=copy_link, https://www.linkedin.com/company/bizz-education/, https://www.facebook.com/bizzeducation/, https://www.facebook.com/BizzEducationColombia/, https://www.facebook.com/BizzEducationConsultancy/"
N/A,N/A,"https://twitter.com/whatsapp, https://www.instagram.com/whatsapp/?hl=en, https://www.facebook.com/profile.php?id=100064758844406, https://www.facebook.com/brand/resources/whatsapp/whatsapp-brand"
N/A,N/A,N/A
N/A,"9803262136, 9762345067, 9851082363, 9845043179, 9808886540, 9824432672, 9849203463, 9851273832","https://www.facebook.com/goretoeducationalconsultancy/reviews/?ref=page_internal, https://www.facebook.com/goretoeducationalconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/, https://www.instagram.com/goretoconsultancy/"
N/A,"9803262136, 9762345067, 9851082363, 9845043179, 9808886540, 9824432672, 9849203463, 9851273832","https://www.facebook.com/goretoeducationalconsultancy/, https://www.linkedin.com/company/goreto-educational-consultancy/, https://www.instagram.com/goretoconsultancy/"
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
info@niec.edu.np,9801030907,"https://www.facebook.com/niecktm, https://www.instagram.com/niecktm/"
N/A,"9886907286, 9746492420, 9871510779","https://www.instagram.com/aecc.nepal/, https://www.facebook.com/AECCNepal/, https://www.instagram.com/aeccglobalnp/, https://www.linkedin.com/company/aecc-global-nepal/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://facebook.com/studyAUofficial/, https://twitter.com/StudyAUofficial, https://www.instagram.com/studyauofficial/"
N/A,N/A,"https://facebook.com/studyAUofficial/, https://twitter.com/StudyAUofficial, https://www.instagram.com/studyauofficial/"
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcounselortraining&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcoursesforbankers&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/jobs/search?trk=organization_guest_guest_nav_menu_jobs, https://www.linkedin.com/pub/dir/+/+?trk=organization_guest_guest_nav_menu_people, https://au.linkedin.com/company/studyinfocentre?trk=similar-pages, https://np.linkedin.com/company/emperor-education-network?trk=similar-pages, https://www.linkedin.com/legal/professional-community-policies?trk=d_org_guest_company_overview_footer-community-guide, https://www.linkedin.com/uas/login?fromSignIn=true&session_redirect=https%3A%2F%2Fnp.linkedin.com%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_ellipsis-menu-semaphore-sign-in-redirect&guestReportContentType=POST&_f=guest-reporting, https://about.linkedin.com?trk=d_org_guest_company_overview_footer-about, https://au.linkedin.com/company/mavenconsultinggroup?trk=similar-pages, https://www.linkedin.com/legal/privacy-policy?trk=d_org_guest_company_overview_footer-privacy-policy, https://www.linkedin.com/posts/nepal-education-consultancy_curtin-open-day-join-us-for-a-1-1-interaction-activity-7238899684486897664-hj7h, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fnec&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7219663658224623617-dMgE, https://np.linkedin.com/company/kiecpage?trk=similar-pages, https://np.linkedin.com/company/nepal-education-consultancy?trk=organization_guest_main-feed-card_feed-actor-image, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D%255B13243895%255D&trk=public_biz_employees-join, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcurtinuniversity&trk=organization_guest_main-feed-card-text, https://np.linkedin.com/jobs/view/educational-counselor-at-nec-4004909311?trk=organization_guest_main-feed-card_feed-job-posting-content, https://au.linkedin.com/in/kavitha-ganesan-1535a517b?trk=organization_guest_main-feed-card-text, https://www.linkedin.com/posts/nepal-education-consultancy_nepaleducationconsultancy-nec-coursesforbankers-activity-7218500241585537024-hZgg, https://www.linkedin.com/legal/copyright-policy?trk=d_org_guest_company_overview_footer-copyright-policy, https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&fromSignIn=true&trk=top-card_top-card-secondary-button-top-card-secondary-cta, https://np.linkedin.com/jobs/view/video-editor-at-nec-3976005260?trk=organization_guest_main-feed-card_feed-job-posting-content, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fstudyinaustralia&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fhiring&trk=organization_guest_main-feed-card-text, https://np.linkedin.com/jobs/view/educational-counselor-at-nec-3980300051?trk=organization_guest_main-feed-card_feed-job-posting-content, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fnepaleducation&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_like-cta, https://np.linkedin.com/company/oli-and-associates?trk=similar-pages, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7221476135560196096-kzxH, https://www.linkedin.com/legal/user-agreement?trk=d_org_guest_company_overview_footer-user-agreement, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Frebranding&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_nav-header-join, https://es.linkedin.com/in/jose-troya-7a088b2a?trk=org-employees, https://np.linkedin.com/jobs/view/human-resources-executive-at-nec-4008409578?trk=organization_guest_main-feed-card_feed-job-posting-content, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7231982739984437248-Mu30, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Feducationcounselor&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/psettings/guest-controls?trk=d_org_guest_company_overview_footer-guest-controls, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_contextual-sign-in-modal_sign-in-modal_join-link, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_contextual-sign-in-modal_join-link, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=public_biz_promo-join, https://brand.linkedin.com/policies?trk=d_org_guest_company_overview_footer-brand-policy, https://np.linkedin.com/company/nepal-education-consultancy?trk=organization_guest_main-feed-card_feed-actor-name, https://np.linkedin.com/company/thealfabeta?trk=similar-pages, https://www.linkedin.com/posts/nepal-education-consultancy_nepaleducation-nec-rebranding-activity-7234508628181884929-CsDk, https://www.linkedin.com/legal/cookie-policy?trk=d_org_guest_company_overview_footer-cookie-policy, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D%255B13243895%255D&trk=org-employees_cta_face-pile-cta, https://www.linkedin.com/posts/nepal-education-consultancy_hiring-activity-7234161199423107072-x03z, https://www.linkedin.com/accessibility?trk=d_org_guest_company_overview_footer-accessibility, https://np.linkedin.com/in/bijaykshrestha?trk=org-employees, https://www.linkedin.com/posts/nepal-education-consultancy_nec-nepaleducationconsultancy-curtinuniversity-activity-7239154995072270336-oqc9, https://www.linkedin.com/redir/redirect?url=http%3A%2F%2Fnepalec%2Eedu%2Enp%2F&urlhash=E-Vx&trk=about_website, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_social-actions-reactions, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_comment-cta, https://www.linkedin.com/posts/nepal-education-consultancy_nepaleducationconsultancy-nec-vacancy-activity-7231990159930458112-jJcF, https://np.linkedin.com/company/thenextedu?trk=similar-pages, https://np.linkedin.com/in/dr-santosh-agrawal-04845936?trk=org-employees, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fnepaleducationconsultancy&trk=organization_guest_main-feed-card-text, https://np.linkedin.com/company/aecc-global-nepal?trk=similar-pages, https://lt.linkedin.com/in/j%C5%ABrat%C4%97-balukevi%C4%8Dien%C4%97-b4335238?trk=org-employees, https://www.linkedin.com/posts/nepal-education-consultancy_activity-7226810473587834881-Rb2C, https://www.linkedin.com/uas/request-password-reset?trk=organization_guest_contextual-sign-in-modal_sign-in-modal_forgot_password, https://au.linkedin.com/company/experteducation?trk=similar-pages, https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&fromSignIn=true&trk=organization_guest_nav-header-signin, https://www.linkedin.com/pulse/topics/home/?trk=organization_guest_guest_nav_menu_articles, https://www.linkedin.com/uas/login?fromSignIn=true&session_redirect=https%3A%2F%2Fnp.linkedin.com%2Fcompany%2Fnepal-education-consultancy&trk=top-card_ellipsis-menu-semaphore-sign-in-redirect&guestReportContentType=COMPANY&_f=guest-reporting, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany%2Fnepal-education-consultancy&trk=organization_guest_main-feed-card_share-cta, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fvacancy&trk=organization_guest_main-feed-card-text, https://www.linkedin.com/games?trk=organization_guest_guest_nav_menu_games, https://np.linkedin.com/company/pe.consultancy?trk=similar-pages, https://www.linkedin.com/learning/search?trk=organization_guest_guest_nav_menu_learning, https://np.linkedin.com/in/bijay-kumar-thapa-01b890180?trk=organization_guest_main-feed-card-text, https://www.linkedin.com/signup?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Ffeed%2Fhashtag%2Fcareergrowth&trk=organization_guest_main-feed-card-text"
info@studyin-usa.com,N/A,"https://www.facebook.com/SIGlobalOfficial/, https://twitter.com/SI__Global, https://www.instagram.com/si__global/"
info@studyin-usa.com,N/A,"https://www.facebook.com/SIGlobalOfficial/, https://twitter.com/SI__Global, https://www.instagram.com/si__global/"
info@consultancynepal.com,N/A,N/A
info@consultancynepal.com,N/A,N/A
"parramatta@ausstudies.com.au, kabita@ausstudies.edu.np, pokhara@ausstudies.edu.np, mohan@ausstudies.com.au, info@ausstudies.edu.np, b.shrestha@ausstudies.com.au, butwal@ausstudies.edu.np",9851241198,"https://www.facebook.com/ausstudies, https://www.linkedin.com/company/ausstudiesnepal/, https://www.instagram.com/ausstudiesnepal/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/sharer/sharer.php?u=https://www.usa.gov/study-in-us&v=3, https://www.facebook.com/USAgov, https://twitter.com/intent/tweet?source=webclient&text=https://www.usa.gov/study-in-us, https://twitter.com/USAgov, https://www.instagram.com/usagov"
N/A,N/A,"https://www.facebook.com/USAgov, https://twitter.com/USAgov, https://www.instagram.com/usagov"
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"parsa@optionedu.comSYDNEY, pokhara@optionedu.comPARSA, sydney@optionedu.comQuick, chitwan@optionedu.comPOKHARA, info@optionedu.comCHITWAN",N/A,https://www.facebook.com/OptionEducational/reviews/?ref=page_internal
N/A,N/A,"https://www.instagram.com/studyintheusa/, https://twitter.com/studyUSAcom, https://www.facebook.com/studyintheusa"
N/A,N/A,"https://twitter.com/intent/tweet?source=webclient&text=https://www.usa.gov/student-visa, https://www.facebook.com/USAgov, https://www.facebook.com/sharer/sharer.php?u=https://www.usa.gov/student-visa&v=3, https://twitter.com/USAgov, https://www.instagram.com/usagov"
N/A,N/A,"https://www.linkedin.com/company/applyboard, https://www.instagram.com/applyboard, https://www.facebook.com/applyboard/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
N/A,N/A,"https://facebook.com/studyAUofficial/, https://twitter.com/StudyAUofficial, https://www.instagram.com/studyauofficial/"
N/A,N/A,"https://facebook.com/studyAUofficial/, https://twitter.com/StudyAUofficial, https://www.instagram.com/studyauofficial/"
info@StudyinCanada.com,N/A,"https://www.instagram.com/scholarshipscanada, https://twitter.com/scholarshipsca, https://www.facebook.com/scholarshipscanada"
info@StudyinCanada.com,N/A,"https://www.instagram.com/scholarshipscanada, https://twitter.com/scholarshipsca, https://www.facebook.com/scholarshipscanada"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.facebook.com/AECCNepal/, https://www.linkedin.com/company/aecc-global-nepal/"
"hari@bizzeducation.co.uk, kirtu@bizzeducationaustralia.com.au",015913733,"https://www.linkedin.com/in/hari-karki-305542112?fbclid=IwAR3FBIwER0kMhY2M8tDXV_j8fLhY-zOW4SNUwm6FTeykyeZrZw77V37E2mE&original_referer=https%3A%2F%2Fl.facebook.com%2F, https://www.instagram.com/bizzeducationalconsultancy/?utm_medium=copy_link, https://www.linkedin.com/company/bizz-education/, https://www.facebook.com/harikarkiofficial, https://www.facebook.com/BizzEducationConsultancy/"
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
icla.contact@c2c.ac.jp,N/A,"https://twitter.com/icla_ygu?lang=en%20, https://www.instagram.com/icla.ygu, https://www.linkedin.com/school/icla-ygu/, https://www.instagram.com/icla.ygu/, https://www.facebook.com/iclajapan/, https://twitter.com/icla_ygu"
icla.contact@c2c.ac.jp,N/A,"https://twitter.com/icla_ygu?lang=en%20, https://www.instagram.com/icla.ygu, https://www.linkedin.com/school/icla-ygu/, https://www.facebook.com/iclajapan/"
N/A,N/A,"https://twitter.com/intent/tweet?source=webclient&text=https://www.usa.gov/learn-english, https://www.facebook.com/sharer/sharer.php?u=https://www.usa.gov/learn-english&v=3, https://www.facebook.com/USAgov, https://twitter.com/USAgov, https://www.instagram.com/usagov"
"info@abroadadvise.com, info@educationtreeglobal.com, ktmpromote@globalreachonline.com",N/A,N/A
info@abroadadvise.com,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/beaconpage/, https://www.facebook.com/beaconpage, https://www.linkedin.com/company/beacon-edu, https://www.instagram.com/beacon_international/"
N/A,N/A,"https://www.facebook.com/beaconpage/, https://www.facebook.com/beaconpage, https://www.linkedin.com/company/beacon-edu, https://www.instagram.com/beacon_international/"
N/A,014217400,"https://www.linkedin.com/company/idp-education-nepal/, https://www.instagram.com/idpnepal/, https://www.facebook.com/IDPstudyabroad.nepal/"
N/A,N/A,"https://www.linkedin.com/company/idp-education-nepal/, https://www.instagram.com/idpnepal/, https://www.facebook.com/IDPstudyabroad.nepal/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"info@collegesnepal.com, marketing@collegesnepal.com","014384986, 9849525567, 014221824, 9851232080, 015911945, 9801100988, 9849058418, 9818241628",https://www.facebook.com/college.nepal
"info@collegesnepal.com, marketing@collegesnepal.com","9801100988, 9818241628",https://www.facebook.com/college.nepal
N/A,9849194949,"https://twitter.com/graceintlgroup/, https://www.facebook.com/graceintlgroup/, https://www.instagram.com/graceintlgroup/, https://twitter.com/graceintlgroup?lang=en, https://www.twitter.com/graceintlgroup/"
N/A,9849194949,"https://twitter.com/graceintlgroup/, https://www.facebook.com/graceintlgroup/, https://www.instagram.com/graceintlgroup/, https://twitter.com/graceintlgroup?lang=en, https://www.twitter.com/graceintlgroup/"
N/A,N/A,"https://www.instagram.com/educationscom/, https://www.instagram.com/educationscom/?utm_source=EDU&utm_medium=home-page-user-journey, https://www.facebook.com/educationscom/, https://www.linkedin.com/company/1875016/"
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
info@studyin-usa.com,N/A,"https://www.facebook.com/SIGlobalOfficial/, https://twitter.com/SI__Global, https://www.instagram.com/si__global/"
info@studyin-usa.com,N/A,"https://www.facebook.com/SIGlobalOfficial/, https://twitter.com/SI__Global, https://www.instagram.com/si__global/"
N/A,015913733,"https://www.instagram.com/bizzeducationalconsultancy/?utm_medium=copy_link, https://www.facebook.com/BizzEducationConsultancy/, https://www.linkedin.com/company/bizz-education/"
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
N/A,N/A,N/A
N/A,N/A,N/A
"info@edwisefoundation.com, info@abroadadvise.com, info@educationtreeglobal.com, ktmpromote@globalreachonline.com",N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.facebook.com/AECCNepal/, https://www.linkedin.com/company/aecc-global-nepal/"
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,"https://www.facebook.com/usef.nepal, https://www.instagram.com/usef.nepal"
N/A,N/A,"https://www.facebook.com/usef.nepal, https://www.instagram.com/usef.nepal"
N/A,N/A,"https://twitter.com/GaijinPot, https://www.instagram.com/gaijinpot/, https://www.facebook.com/GaijinPot, https://www.linkedin.com/company/gaijinpot"
N/A,N/A,"https://twitter.com/GaijinPot, https://www.instagram.com/gaijinpot/, https://www.facebook.com/GaijinPot, https://www.linkedin.com/company/gaijinpot"
N/A,N/A,"https://www.instagram.com/Studies_in_Australia/, https://www.facebook.com/StudiesInAustralia, https://twitter.com/studiesinaus"
N/A,N/A,"https://www.instagram.com/Studies_in_Australia/, https://www.facebook.com/StudiesInAustralia, https://twitter.com/studiesinaus"
N/A,N/A,"https://www.instagram.com/aecc.nepal/, https://www.facebook.com/AECCNepal/, https://www.linkedin.com/company/aecc-global-nepal/"
"himalayan.wwec@gmail.comOur, admin@hwwec.com, admin@hwwec.comIf",9841259915,https://www.facebook.com/HWWEC.Official
"admin@hwwec.com, admin@hwwec.comSYDNEY",N/A,https://www.facebook.com/HWWEC.Official
info@consultancynepal.com,011665444,N/A
"info@abroadadvise.com, info@educationtreeglobal.com, student.nepal@aeccglobal.com, ktmpromote@globalreachonline.com",N/A,N/A
"student.nepal@aeccglobal.com, ktmpromote@globalreachonline.com, info@ausstudies.edu.np, info@bizzeducation.co.uk, info@dolphineducation.com.np, info@educationtreeglobal.com, info@gatewayeducation.com.np, info@edwisefoundation.com, info@hardford.com.np, info@sagipnepal.com, info@abroadadvise.com",N/A,N/A
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
"info@edwisefoundation.com, info@abroadadvise.com, info@educationtreeglobal.com, ktmpromote@globalreachonline.com",N/A,N/A
N/A,N/A,"https://www.instagram.com/educationusa, https://twitter.com/EducationUSA, https://www.facebook.com/EducationUSA, https://www.linkedin.com/company/educationusa"
N/A,N/A,"https://www.facebook.com/sharer/sharer.php?u=https://www.usa.gov/international-student&v=3, https://www.facebook.com/USAgov, https://twitter.com/USAgov, https://twitter.com/intent/tweet?source=webclient&text=https://www.usa.gov/international-student, https://www.instagram.com/usagov"
info@consultancynepal.com,N/A,N/A
N/A,N/A,"https://twitter.com/JASSO_general, https://www.facebook.com/jasso.studentexchange"
N/A,N/A,"https://twitter.com/JASSO_general, https://www.facebook.com/jasso.studentexchange"
N/A,015913733,"https://www.instagram.com/bizzeducationalconsultancy/?utm_medium=copy_link, https://www.facebook.com/BizzEducationConsultancy/, https://www.linkedin.com/company/bizz-education/"
